,id,user,text,retweet_count,location,latitude,longitude,country
66,889272391125397504,RykaardoOficial,'RT @FarandulaMx1: Que Novela Actual te gusta m\xc3\xa1s \nTv Azteca\n#NadaPersonal \n#FerihaMx \n#kuzeyGuneyMx',4,'Tlalnepantla de Baz  M\xc3\xa9xico',19.5345279,-99.19073639999999, Mexico
67,889272043539243009,RykaardoOficial,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'Tlalnepantla de Baz  M\xc3\xa9xico',19.5345279,-99.19073639999999, Mexico
68,889271175821615106,Jesi2607,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'',,,
69,889270997060206592,Jesi2607,'RT @AztecaTrece: \xc2\xa1Ambos se ven guap\xc3\xadsimos! \xc2\xbfO no chicas? #FerihaMx https://t.co/e3RI66Owzb',36,'',,,
70,889270608550178816,JenyferMarquez3,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'',,,
71,889264661299843072,gwenoraoju2771,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
72,889263954681356288,AntonioIoryanex,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'Distrito Federal  Mexico',19.4326077,-99.133208, Mexico
73,889263731456098304,Lorenzo08576826,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
74,889263596068196352,NgelCuellar,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
75,889261477999374341,gockas34,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'',,,
76,889260674899218436,josefafemir,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'',,,
77,889260622680121344,gockas34,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'',,,
78,889257365308092417,jutamasime,'RT @emirdeferiha: Hay tienen el beso beso #Femir en el hospital \n\n disfruten \xf0\x9f\x98\x8d #FerihaMx https://t.co/8VYqeAKa8Z',67,'',,,
79,889250516647149568,aztecaBajio,'#FerihaMx: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero?  https://t.co/6bIiJq5icx',0,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
80,889245745483743232,jziqita,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'Lima  Peru',-12.0463731,-77.042754, Peru
81,889244098065977344,08Paularamos,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'',,,
82,889243856935374848,Azteca,"'Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -\xe2\x80\xa6 https://t.co/XvVDNa98FF'",9,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
